entry_date,exit_date,direction,holding_days,trade_return_pct
2010-02-02,2010-02-03,Long,1,-0.34
2010-02-03,2010-02-04,Long,1,-1.84
2010-02-04,2010-02-05,Long,1,0.13
2010-02-05,2010-02-08,Long,3,-0.46
2010-02-08,2010-02-09,Long,1,0.92
2010-02-09,2010-02-10,Long,1,-0.16
2010-02-10,2010-02-11,Long,1,0.9
2010-02-11,2010-02-12,Long,1,-0.06
2010-02-12,2010-02-15,Long,3,0.0
2010-02-15,2010-02-16,Long,1,1.15
2010-02-16,2010-02-19,Long,3,0.88
2010-02-19,2010-02-22,Long,3,0.01
2010-02-22,2010-02-24,Long,2,-0.23
2010-02-24,2010-02-25,Long,1,-0.11
2010-02-25,2010-02-26,Long,1,0.05
2010-02-26,2010-03-03,Long,5,1.09
2010-03-03,2010-03-08,Long,5,1.31
2010-03-08,2010-03-09,Long,1,0.14
2010-03-09,2010-03-10,Long,1,0.39
2010-03-10,2010-03-11,Long,1,0.3
2010-03-11,2010-03-12,Long,1,0.01
2010-03-12,2010-03-15,Long,3,0.02
2010-03-15,2010-03-16,Long,1,0.55
2010-03-16,2010-03-17,Long,1,0.52
2010-03-17,2010-03-18,Long,1,-0.04
2010-03-18,2010-03-19,Long,1,-0.34
2010-03-19,2010-03-22,Long,3,0.4
2010-03-22,2010-03-23,Long,1,0.48
2010-03-23,2010-03-24,Long,1,-0.27
2010-03-24,2010-03-25,Long,1,-0.08
2010-03-25,2010-03-26,Long,1,-0.02
2010-03-26,2010-03-29,Long,3,0.2
2010-03-29,2010-03-30,Long,1,0.02
2010-03-30,2010-03-31,Long,1,-0.1
2010-03-31,2010-04-01,Long,1,0.27
2010-04-01,2010-04-06,Long,5,0.3
2010-04-06,2010-04-07,Long,1,-0.1
2010-04-07,2010-04-08,Long,1,0.05
2010-04-08,2010-04-09,Long,1,0.11
2010-04-09,2010-04-12,Long,3,0.06
2010-04-12,2010-04-13,Long,1,0.01
2010-04-13,2010-04-14,Long,1,0.22
2010-04-14,2010-04-15,Cash,1,0.0
2010-04-15,2010-04-16,Long,1,-0.23
2010-04-16,2010-04-19,Long,3,0.14
2010-04-19,2010-04-20,Long,1,0.16
2010-04-20,2010-04-21,Long,1,-0.05
2010-04-21,2010-04-22,Long,1,0.11
2010-04-22,2010-04-26,Long,4,0.11
2010-04-26,2010-04-28,Long,2,-0.74
2010-04-28,2010-04-29,Long,1,0.4
2010-04-29,2010-04-30,Long,1,-0.27
2010-04-30,2010-05-03,Long,3,0.3
2010-05-03,2010-05-06,Long,3,-0.55
2010-05-06,2010-05-11,Cash,5,0.0
2010-05-11,2010-05-12,Long,1,0.45
2010-05-12,2010-05-13,Long,1,-0.4
2010-05-13,2010-05-14,Long,1,-0.52
2010-05-14,2010-05-17,Long,3,0.01
2010-05-17,2010-05-18,Long,1,-0.3
2010-05-18,2010-05-19,Long,1,-0.15
2010-05-19,2010-05-20,Long,1,-1.11
2010-05-20,2010-05-21,Long,1,0.33
2010-05-21,2010-05-24,Long,3,-0.37
2010-05-24,2010-05-25,Long,1,0.02
2010-05-25,2010-05-26,Long,1,-0.12
2010-05-26,2010-05-27,Long,1,0.33
2010-05-27,2010-05-28,Long,1,-0.21
2010-05-28,2010-05-31,Long,3,0.0
2010-05-31,2010-06-01,Long,1,-0.23
2010-06-01,2010-06-04,Long,3,-0.15
2010-06-04,2010-06-07,Long,3,-0.38
2010-06-07,2010-06-08,Long,1,0.53
2010-06-08,2010-06-09,Long,1,-0.3
2010-06-09,2010-06-10,Long,1,1.34
2010-06-10,2010-06-11,Long,1,0.2
2010-06-11,2010-06-14,Long,3,-0.07
2010-06-14,2010-06-15,Long,1,1.01
2010-06-15,2010-06-16,Long,1,-0.02
2010-06-16,2010-06-17,Long,1,0.08
2010-06-17,2010-06-18,Long,1,0.06
2010-06-18,2010-06-21,Long,3,-0.16
2010-06-21,2010-06-22,Long,1,-0.95
2010-06-22,2010-06-23,Long,1,-0.2
2010-06-23,2010-06-24,Long,1,-1.11
2010-06-24,2010-06-28,Long,4,0.07
2010-06-28,2010-06-29,Long,1,-2.27
2010-06-29,2010-06-30,Long,1,-0.76
2010-06-30,2010-07-01,Long,1,-0.35
2010-07-01,2010-07-02,Long,1,-0.45
2010-07-02,2010-07-05,Long,3,0.0
2010-07-05,2010-07-07,Long,2,3.17
2010-07-07,2010-07-08,Long,1,0.84
2010-07-08,2010-07-09,Long,1,0.63
2010-07-09,2010-07-12,Long,3,0.05
2010-07-12,2010-07-13,Long,1,1.3
2010-07-13,2010-07-14,Long,1,-0.01
2010-07-14,2010-07-15,Long,1,0.02
2010-07-15,2010-07-16,Long,1,-2.36
2010-07-16,2010-07-19,Long,3,0.51
2010-07-19,2010-07-20,Long,1,0.96
2010-07-20,2010-07-21,Long,1,-1.14
2010-07-21,2010-07-22,Long,1,1.93
2010-07-22,2010-07-23,Long,1,0.74
2010-07-23,2010-07-26,Long,3,0.9
2010-07-26,2010-07-27,Long,1,-0.01
2010-07-27,2010-07-28,Long,1,-0.56
2010-07-28,2010-07-29,Long,1,-0.4
2010-07-29,2010-07-30,Long,1,-0.02
2010-07-30,2010-08-02,Long,3,1.86
2010-08-02,2010-08-03,Long,1,-0.41
2010-08-03,2010-08-04,Long,1,0.6
2010-08-04,2010-08-05,Long,1,-0.1
2010-08-05,2010-08-06,Long,1,-0.38
2010-08-06,2010-08-09,Long,3,0.49
2010-08-09,2010-08-10,Long,1,-0.51
2010-08-10,2010-08-12,Long,2,-3.16
2010-08-12,2010-08-13,Long,1,-0.29
2010-08-13,2010-08-16,Long,3,-0.05
2010-08-16,2010-08-17,Long,1,1.21
2010-08-17,2010-08-19,Long,2,-1.56
2010-08-19,2010-08-20,Long,1,-0.32
2010-08-20,2010-08-23,Long,3,-0.38
2010-08-23,2010-08-24,Long,1,-1.47
2010-08-24,2010-08-27,Long,3,1.26
2010-08-27,2010-08-30,Long,3,-1.44
2010-08-30,2010-08-31,Long,1,0.0
2010-08-31,2010-09-01,Long,1,2.88
2010-09-01,2010-09-02,Long,1,0.87
2010-09-02,2010-09-03,Long,1,1.17
2010-09-03,2010-09-06,Long,3,0.0
2010-09-06,2010-09-07,Long,1,-1.06
2010-09-07,2010-09-08,Long,1,0.65
2010-09-08,2010-09-10,Long,2,0.89
2010-09-10,2010-09-13,Long,3,0.99
2010-09-13,2010-09-14,Long,1,-0.05
2010-09-14,2010-09-15,Long,1,0.34
2010-09-15,2010-09-16,Long,1,-0.02
2010-09-16,2010-09-17,Long,1,0.03
2010-09-17,2010-09-20,Long,3,1.34
2010-09-20,2010-09-21,Long,1,-0.17
2010-09-21,2010-09-22,Long,1,-0.43
2010-09-22,2010-09-23,Long,1,-0.68
2010-09-23,2010-09-24,Long,1,1.62
2010-09-24,2010-09-27,Long,3,-0.36
2010-09-27,2010-09-28,Long,1,0.25
2010-09-28,2010-09-30,Long,2,-0.37
2010-09-30,2010-10-01,Long,1,0.34
2010-10-01,2010-10-04,Long,3,-0.63
2010-10-04,2010-10-05,Long,1,1.58
2010-10-05,2010-10-06,Long,1,-0.01
2010-10-06,2010-10-07,Long,1,-0.08
2010-10-07,2010-10-11,Long,4,0.45
2010-10-11,2010-10-13,Long,2,0.72
2010-10-13,2010-10-15,Long,2,-0.12
2010-10-15,2010-10-18,Long,3,0.34
2010-10-18,2010-10-19,Long,1,-0.85
2010-10-19,2010-10-20,Long,1,0.67
2010-10-20,2010-10-22,Long,2,0.25
2010-10-22,2010-10-26,Long,4,0.19
2010-10-26,2010-10-27,Long,1,-0.2
2010-10-27,2010-10-29,Long,2,0.06
2010-10-29,2010-11-01,Long,3,0.02
2010-11-01,2010-11-02,Long,1,0.46
2010-11-02,2010-11-03,Long,1,0.25
2010-11-03,2010-11-04,Long,1,1.39
2010-11-04,2010-11-05,Long,1,0.28
2010-11-05,2010-11-09,Long,4,-0.65
2010-11-09,2010-11-11,Long,2,0.02
2010-11-11,2010-11-16,Long,5,-2.07
2010-11-16,2010-11-17,Long,1,0.04
2010-11-17,2010-11-18,Long,1,1.11
2010-11-18,2010-11-19,Long,1,0.21
2010-11-19,2010-11-22,Long,3,-0.07
2010-11-22,2010-11-23,Long,1,-1.13
2010-11-23,2010-11-24,Long,1,1.2
2010-11-24,2010-11-29,Long,5,-0.68
2010-11-29,2010-11-30,Long,1,-0.46
2010-11-30,2010-12-01,Long,1,1.84
2010-12-01,2010-12-02,Long,1,1.04
2010-12-02,2010-12-06,Long,4,0.13
2010-12-06,2010-12-07,Long,1,0.04
2010-12-07,2010-12-08,Long,1,0.28
2010-12-08,2010-12-09,Long,1,0.28
2010-12-09,2010-12-10,Long,1,0.44
2010-12-10,2010-12-13,Long,3,0.05
2010-12-13,2010-12-14,Long,1,0.06
2010-12-14,2010-12-15,Long,1,-0.33
2010-12-15,2010-12-16,Long,1,0.4
2010-12-16,2010-12-17,Long,1,0.07
2010-12-17,2010-12-20,Long,3,0.15
2010-12-20,2010-12-21,Long,1,0.32
2010-12-21,2010-12-22,Long,1,0.2
2010-12-22,2010-12-29,Long,7,0.07
2010-12-29,2010-12-30,Long,1,-0.09
2010-12-30,2010-12-31,Long,1,0.01
2010-12-31,2011-01-04,Long,4,0.57
2011-01-04,2011-01-05,Long,1,0.34
2011-01-05,2011-01-06,Long,1,-0.14
2011-01-06,2011-01-11,Long,5,0.02
2011-01-11,2011-01-12,Long,1,0.7
2011-01-12,2011-01-14,Long,2,0.4
2011-01-14,2011-01-17,Long,3,0.0
2011-01-17,2011-01-18,Long,1,0.13
2011-01-18,2011-01-19,Long,1,-0.81
2011-01-19,2011-01-28,Long,9,-0.32
2011-01-28,2011-01-31,Long,3,0.59
2011-01-31,2011-02-02,Long,2,1.13
2011-02-02,2011-02-03,Long,1,0.17
2011-02-03,2011-02-04,Long,1,0.21
2011-02-04,2011-02-07,Long,3,0.43
2011-02-07,2011-02-08,Long,1,0.31
2011-02-08,2011-02-09,Long,1,-0.17
2011-02-09,2011-02-10,Long,1,0.03
2011-02-10,2011-02-11,Long,1,0.39
2011-02-11,2011-02-15,Long,4,-0.04
2011-02-15,2011-02-17,Long,2,0.58
2011-02-17,2011-02-18,Long,1,0.11
2011-02-18,2011-02-21,Long,3,0.0
2011-02-21,2011-02-23,Long,2,-1.26
2011-02-23,2011-02-25,Long,2,0.55
2011-02-25,2011-02-28,Long,3,0.36
2011-02-28,2011-03-01,Long,1,-1.04
2011-03-01,2011-03-02,Long,1,0.15
2011-03-02,2011-03-03,Long,1,1.13
2011-03-03,2011-03-04,Long,1,-0.5
2011-03-04,2011-03-07,Long,3,-0.49
2011-03-07,2011-03-08,Long,1,0.58
2011-03-08,2011-03-09,Long,1,-0.09
2011-03-09,2011-03-10,Long,1,-1.04
2011-03-10,2011-03-11,Long,1,0.4
2011-03-11,2011-03-14,Long,3,-0.33
2011-03-14,2011-03-15,Long,1,-0.71
2011-03-15,2011-03-16,Long,1,-1.2
2011-03-16,2011-03-18,Long,2,1.09
2011-03-18,2011-03-21,Long,3,0.96
2011-03-21,2011-03-22,Long,1,-0.24
2011-03-22,2011-03-24,Long,2,0.9
2011-03-24,2011-03-28,Long,4,0.04
2011-03-28,2011-03-29,Long,1,0.41
2011-03-29,2011-03-30,Long,1,0.46
2011-03-30,2011-03-31,Long,1,-0.08
2011-03-31,2011-04-01,Long,1,0.27
2011-04-01,2011-04-04,Long,3,0.05
2011-04-04,2011-04-05,Long,1,-0.01
2011-04-05,2011-04-06,Long,1,0.19
2011-04-06,2011-04-07,Long,1,-0.17
2011-04-07,2011-04-08,Long,1,-0.22
2011-04-08,2011-04-11,Long,3,-0.19
2011-04-11,2011-04-12,Long,1,-0.51
2011-04-12,2011-04-13,Long,1,-0.01
2011-04-13,2011-04-14,Long,1,0.05
2011-04-14,2011-04-15,Long,1,0.26
2011-04-15,2011-04-18,Long,3,-0.81
2011-04-18,2011-04-19,Long,1,0.45
2011-04-19,2011-04-20,Long,1,1.09
2011-04-20,2011-04-22,Long,2,0.37
2011-04-22,2011-04-27,Long,5,1.05
2011-04-27,2011-04-29,Long,2,0.39
2011-04-29,2011-05-02,Long,3,-0.09
2011-05-02,2011-05-03,Long,1,-0.23
2011-05-03,2011-05-05,Long,2,-1.09
2011-05-05,2011-05-06,Long,1,0.29
2011-05-06,2011-05-09,Long,3,0.25
2011-05-09,2011-05-10,Long,1,0.59
2011-05-10,2011-05-11,Long,1,-0.75
2011-05-11,2011-05-13,Long,2,-0.21
2011-05-13,2011-05-16,Long,3,-0.4
2011-05-16,2011-05-17,Long,1,-0.01
2011-05-17,2011-05-18,Long,1,0.56
2011-05-18,2011-05-19,Long,1,0.14
2011-05-19,2011-05-23,Long,4,-1.24
2011-05-23,2011-05-24,Long,1,-0.05
2011-05-24,2011-05-26,Long,2,0.46
2011-05-26,2011-05-27,Long,1,0.22
2011-05-27,2011-05-30,Long,3,0.0
2011-05-30,2011-06-01,Long,2,-0.77
2011-06-01,2011-06-02,Long,1,-0.07
2011-06-02,2011-06-03,Long,1,-0.64
2011-06-03,2011-06-06,Long,3,-0.64
2011-06-06,2011-06-07,Long,1,-0.04
2011-06-07,2011-06-08,Long,1,-0.28
2011-06-08,2011-06-09,Long,1,0.49
2011-06-09,2011-06-10,Long,1,-0.8
2011-06-10,2011-06-13,Long,3,0.05
2011-06-13,2011-06-14,Long,1,0.82
2011-06-14,2011-06-15,Long,1,-1.09
2011-06-15,2011-06-17,Long,2,0.3
2011-06-17,2011-06-20,Long,3,0.28
2011-06-20,2011-06-21,Long,1,0.68
2011-06-21,2011-06-22,Long,1,-0.28
2011-06-22,2011-06-23,Long,1,-0.12
2011-06-23,2011-06-24,Long,1,-0.43
2011-06-24,2011-06-27,Long,3,0.24
2011-06-27,2011-06-29,Long,2,0.8
2011-06-29,2011-06-30,Long,1,0.39
2011-06-30,2011-07-01,Long,1,0.46
2011-07-01,2011-07-04,Long,3,0.0
2011-07-04,2011-07-06,Long,2,0.02
2011-07-06,2011-07-07,Long,1,0.38
2011-07-07,2011-07-08,Long,1,-0.23
2011-07-08,2011-07-11,Long,3,-0.83
2011-07-11,2011-07-14,Long,3,-0.32
2011-07-14,2011-07-18,Long,4,-0.08
2011-07-18,2011-07-19,Long,1,0.6
2011-07-19,2011-07-20,Long,1,-0.03
2011-07-20,2011-07-21,Long,1,0.69
2011-07-21,2011-07-22,Long,1,0.03
2011-07-22,2011-07-25,Long,3,-0.34
2011-07-25,2011-07-26,Long,1,-0.24
2011-07-26,2011-07-27,Long,1,-1.25
2011-07-27,2011-07-28,Long,1,-0.2
2011-07-28,2011-07-29,Long,1,-0.48
2011-07-29,2011-08-01,Long,3,-0.29
2011-08-01,2011-08-02,Long,1,-1.88
2011-08-02,2011-08-03,Long,1,0.41
2011-08-03,2011-08-04,Long,1,-2.87
2011-08-04,2011-08-05,Long,1,-0.06
2011-08-05,2011-08-08,Long,3,-3.01
2011-08-08,2011-08-09,Long,1,1.58
2011-08-09,2011-08-10,Long,1,-2.2
2011-08-10,2011-08-11,Long,1,1.7
2011-08-11,2011-08-12,Long,1,0.23
2011-08-12,2011-08-15,Long,3,0.9
2011-08-15,2011-08-16,Long,1,-0.34
2011-08-16,2011-08-17,Long,1,0.02
2011-08-17,2011-08-18,Long,1,-1.77
2011-08-18,2011-08-19,Long,1,-0.41
2011-08-19,2011-08-22,Long,3,0.02
2011-08-22,2011-08-23,Long,1,0.56
2011-08-23,2011-08-24,Long,1,0.1
2011-08-24,2011-08-25,Long,1,-0.11
2011-08-25,2011-08-29,Cash,4,0.0
2011-08-29,2011-08-30,Long,1,0.02
2011-08-30,2011-09-01,Cash,2,0.0
2011-09-01,2011-09-02,Long,1,-0.86
2011-09-02,2011-09-06,Long,4,-0.42
2011-09-06,2011-09-07,Long,1,1.71
2011-09-07,2011-09-08,Long,1,-0.43
2011-09-08,2011-09-09,Long,1,-1.45
2011-09-09,2011-09-12,Long,3,0.38
2011-09-12,2011-09-13,Long,1,0.51
2011-09-13,2011-09-14,Long,1,0.83
2011-09-14,2011-09-15,Long,1,0.98
2011-09-15,2011-09-16,Long,1,0.31
2011-09-16,2011-09-20,Long,4,-0.71
2011-09-20,2011-09-21,Long,1,-1.77
2011-09-21,2011-09-22,Long,1,-2.15
2011-09-22,2011-09-23,Long,1,0.38
2011-09-23,2011-09-26,Long,3,1.38
2011-09-26,2011-09-27,Long,1,0.75
2011-09-27,2011-09-28,Long,1,-1.41
2011-09-28,2011-09-29,Long,1,0.51
2011-09-29,2011-09-30,Long,1,-1.74
2011-09-30,2011-10-04,Long,4,-0.46
2011-10-04,2011-10-05,Long,1,1.19
2011-10-05,2011-10-06,Long,1,1.12
2011-10-06,2011-10-11,Long,5,1.72
2011-10-11,2011-10-13,Long,2,0.44
2011-10-13,2011-10-18,Long,5,1.17
2011-10-18,2011-10-20,Long,2,-0.52
2011-10-20,2011-10-21,Long,1,1.28
2011-10-21,2011-10-24,Long,3,0.83
2011-10-24,2011-10-25,Long,1,-1.33
2011-10-25,2011-10-26,Long,1,0.67
2011-10-26,2011-10-27,Long,1,2.12
2011-10-27,2011-10-28,Long,1,-0.02
2011-10-28,2011-10-31,Long,3,-1.53
2011-10-31,2011-11-02,Long,2,-0.73
2011-11-02,2011-11-03,Long,1,1.16
2011-11-03,2011-11-04,Long,1,-0.4
2011-11-04,2011-11-07,Long,3,0.43
2011-11-07,2011-11-10,Long,3,-1.01
2011-11-10,2011-11-15,Long,5,0.92
2011-11-15,2011-11-16,Long,1,-0.99
2011-11-16,2011-11-18,Long,2,-0.98
2011-11-18,2011-11-21,Long,3,-1.15
2011-11-21,2011-11-22,Long,1,-0.23
2011-11-22,2011-11-24,Long,2,-1.35
2011-11-24,2011-11-25,Long,1,-0.12
2011-11-25,2011-11-28,Long,3,1.72
2011-11-28,2011-11-29,Long,1,0.17
2011-11-29,2011-11-30,Long,1,2.63
2011-11-30,2011-12-01,Long,1,-0.01
2011-12-01,2011-12-05,Long,4,0.58
2011-12-05,2011-12-06,Long,1,0.02
2011-12-06,2011-12-07,Long,1,0.23
2011-12-07,2011-12-08,Long,1,-1.29
2011-12-08,2011-12-09,Long,1,1.03
2011-12-09,2011-12-14,Long,5,-2.09
2011-12-14,2011-12-15,Long,1,0.22
2011-12-15,2011-12-16,Long,1,0.09
2011-12-16,2011-12-20,Long,4,1.16
2011-12-20,2011-12-23,Long,3,1.27
2011-12-23,2011-12-26,Long,3,0.0
2011-12-26,2011-12-27,Long,1,0.05
2011-12-27,2011-12-28,Long,1,-0.87
2011-12-28,2011-12-29,Long,1,0.66
2011-12-29,2011-12-30,Long,1,-0.33
2011-12-30,2012-01-03,Long,4,1.13
2012-01-03,2012-01-04,Long,1,0.11
2012-01-04,2012-01-05,Long,1,0.19
2012-01-05,2012-01-06,Long,1,-0.19
2012-01-06,2012-01-09,Long,3,0.17
2012-01-09,2012-01-10,Long,1,0.63
2012-01-10,2012-01-11,Long,1,0.04
2012-01-11,2012-01-12,Long,1,0.17
2012-01-12,2012-01-13,Long,1,-0.38
2012-01-13,2012-01-16,Long,3,0.0
2012-01-16,2012-01-18,Long,2,1.19
2012-01-18,2012-01-20,Long,2,0.73
2012-01-20,2012-01-24,Long,4,-0.31
2012-01-24,2012-01-27,Long,3,0.23
2012-01-27,2012-01-30,Long,3,-0.29
2012-01-30,2012-01-31,Long,1,-0.03
2012-01-31,2012-02-01,Long,1,0.74
2012-02-01,2012-02-03,Long,2,1.37
2012-02-03,2012-02-07,Long,4,0.17
2012-02-07,2012-02-08,Long,1,0.28
2012-02-08,2012-02-09,Long,1,0.12
2012-02-09,2012-02-13,Long,4,0.0
2012-02-13,2012-02-14,Long,1,-0.12
2012-02-14,2012-02-15,Long,1,-0.46
2012-02-15,2012-02-16,Long,1,1.1
2012-02-16,2012-02-20,Long,4,0.26
2012-02-20,2012-02-22,Long,2,-0.26
2012-02-22,2012-02-23,Long,1,0.41
2012-02-23,2012-02-27,Long,4,0.37
2012-02-27,2012-02-28,Long,1,0.27
2012-02-28,2012-02-29,Long,1,-0.37
2012-02-29,2012-03-01,Long,1,0.48
2012-03-01,2012-03-05,Long,4,-0.64
2012-03-05,2012-03-06,Long,1,-1.22
2012-03-06,2012-03-07,Long,1,0.61
2012-03-07,2012-03-09,Long,2,1.18
2012-03-09,2012-03-12,Long,3,0.01
2012-03-12,2012-03-14,Long,2,1.42
2012-03-14,2012-03-19,Long,5,0.85
2012-03-19,2012-03-20,Long,1,-0.23
2012-03-20,2012-03-22,Long,2,-0.73
2012-03-22,2012-03-23,Long,1,0.27
2012-03-23,2012-03-27,Long,4,0.86
2012-03-27,2012-03-28,Long,1,-0.39
2012-03-28,2012-03-29,Long,1,-0.13
2012-03-29,2012-03-30,Long,1,0.33
2012-03-30,2012-04-03,Long,4,0.25
2012-04-03,2012-04-04,Long,1,-0.8
2012-04-04,2012-04-10,Long,6,-2.17
2012-04-10,2012-04-11,Long,1,0.6
2012-04-11,2012-04-12,Long,1,1.0
2012-04-12,2012-04-13,Long,1,-0.93
2012-04-13,2012-04-16,Long,3,-0.05
2012-04-16,2012-04-17,Long,1,1.16
2012-04-17,2012-04-18,Long,1,-0.25
2012-04-18,2012-04-19,Long,1,-0.47
2012-04-19,2012-04-20,Long,1,0.12
2012-04-20,2012-04-23,Long,3,-0.61
2012-04-23,2012-04-30,Long,7,1.72
2012-04-30,2012-05-01,Long,1,0.5
2012-05-01,2012-05-02,Long,1,-0.25
2012-05-02,2012-05-03,Long,1,-0.6
2012-05-03,2012-05-04,Long,1,-1.24
2012-05-04,2012-05-07,Long,3,0.06
2012-05-07,2012-05-09,Long,2,-0.74
2012-05-09,2012-05-10,Long,1,0.16
2012-05-10,2012-05-11,Long,1,-0.23
2012-05-11,2012-05-16,Long,5,-1.62
2012-05-16,2012-05-17,Long,1,-1.17
2012-05-17,2012-05-18,Long,1,-0.69
2012-05-18,2012-05-21,Long,3,1.42
2012-05-21,2012-05-22,Long,1,0.14
2012-05-22,2012-05-24,Long,2,0.2
2012-05-24,2012-05-25,Long,1,-0.25
2012-05-25,2012-05-28,Long,3,0.0
2012-05-28,2012-05-30,Long,2,-0.19
2012-05-30,2012-05-31,Long,1,-0.16
2012-05-31,2012-06-01,Long,1,-1.83
2012-06-01,2012-06-04,Long,3,-0.03
2012-06-04,2012-06-05,Long,1,0.55
2012-06-05,2012-06-11,Long,6,1.39
2012-06-11,2012-06-13,Long,2,0.38
2012-06-13,2012-06-14,Long,1,0.81
2012-06-14,2012-06-15,Long,1,0.8
2012-06-15,2012-06-18,Long,3,0.15
2012-06-18,2012-06-19,Long,1,0.72
2012-06-19,2012-06-20,Long,1,-0.13
2012-06-20,2012-06-26,Long,6,-1.98
2012-06-26,2012-06-28,Long,2,0.5
2012-06-28,2012-06-29,Long,1,1.96
2012-06-29,2012-07-03,Long,4,0.79
2012-07-03,2012-07-04,Long,1,0.0
2012-07-04,2012-07-06,Long,2,-1.15
2012-07-06,2012-07-10,Long,4,-0.76
2012-07-10,2012-07-12,Long,2,-0.37
2012-07-12,2012-07-16,Long,4,1.13
2012-07-16,2012-07-17,Long,1,0.53
2012-07-17,2012-07-18,Long,1,0.6
2012-07-18,2012-07-19,Long,1,0.21
2012-07-19,2012-07-20,Long,1,-0.72
2012-07-20,2012-07-24,Long,4,-1.51
2012-07-24,2012-07-25,Long,1,0.02
2012-07-25,2012-07-27,Long,2,2.79
2012-07-27,2012-07-31,Long,4,-0.58
2012-07-31,2012-08-01,Long,1,-0.07
2012-08-01,2012-08-02,Long,1,-0.58
2012-08-02,2012-08-03,Long,1,1.65
2012-08-03,2012-08-06,Long,3,0.16
2012-08-06,2012-08-07,Long,1,0.42
2012-08-07,2012-08-08,Long,1,0.1
2012-08-08,2012-08-10,Long,2,0.21
2012-08-10,2012-08-13,Long,3,-0.04
2012-08-13,2012-08-14,Long,1,0.01
2012-08-14,2012-08-15,Long,1,0.1
2012-08-15,2012-08-16,Long,1,0.62
2012-08-16,2012-08-17,Long,1,0.11
2012-08-17,2012-08-20,Long,3,0.01
2012-08-20,2012-08-21,Long,1,-0.21
2012-08-21,2012-08-22,Long,1,0.03
2012-08-22,2012-08-24,Long,2,-0.16
2012-08-24,2012-08-27,Long,3,0.01
2012-08-27,2012-08-29,Long,2,-0.01
2012-08-29,2012-08-30,Long,1,-0.4
2012-08-30,2012-08-31,Long,1,0.31
2012-08-31,2012-09-03,Long,3,0.0
2012-09-03,2012-09-05,Long,2,-0.1
2012-09-05,2012-09-06,Long,1,1.25
2012-09-06,2012-09-11,Long,5,0.06
2012-09-11,2012-09-12,Long,1,0.22
2012-09-12,2012-09-13,Long,1,0.86
2012-09-13,2012-09-14,Long,1,0.3
2012-09-14,2012-09-17,Long,3,-0.25
2012-09-17,2012-09-18,Long,1,-0.06
2012-09-18,2012-09-19,Long,1,0.05
2012-09-19,2012-09-20,Long,1,0.0
2012-09-20,2012-09-21,Long,1,-0.03
2012-09-21,2012-09-26,Long,5,-1.41
2012-09-26,2012-09-28,Long,2,0.41
2012-09-28,2012-10-01,Long,3,0.17
2012-10-01,2012-10-02,Long,1,0.08
2012-10-02,2012-10-03,Long,1,0.32
2012-10-03,2012-10-04,Long,1,0.6
2012-10-04,2012-10-05,Long,1,0.01
2012-10-05,2012-10-08,Long,3,-0.26
2012-10-08,2012-10-10,Long,2,-1.33
2012-10-10,2012-10-11,Long,1,0.04
2012-10-11,2012-10-12,Long,1,-0.27
2012-10-12,2012-10-15,Long,3,0.64
2012-10-15,2012-10-16,Long,1,0.91
2012-10-16,2012-10-17,Long,1,0.38
2012-10-17,2012-10-18,Long,1,-0.19
2012-10-18,2012-10-19,Long,1,-1.52
2012-10-19,2012-10-22,Long,3,0.01
2012-10-22,2012-10-24,Long,2,-1.23
2012-10-24,2012-10-25,Long,1,0.23
2012-10-25,2012-10-29,Long,4,-0.05
2012-10-29,2012-11-01,Long,3,1.05
2012-11-01,2012-11-02,Long,1,-0.69
2012-11-02,2012-11-05,Long,3,0.13
2012-11-05,2012-11-06,Long,1,0.46
2012-11-06,2012-11-07,Long,1,-1.51
2012-11-07,2012-11-08,Long,1,-0.72
2012-11-08,2012-11-09,Long,1,0.06
2012-11-09,2012-11-12,Long,3,0.05
2012-11-12,2012-11-13,Long,1,-0.18
2012-11-13,2012-11-14,Long,1,-0.53
2012-11-14,2012-11-15,Long,1,-0.09
2012-11-15,2012-11-16,Long,1,0.26
2012-11-16,2012-11-19,Long,3,0.48
2012-11-19,2012-11-20,Long,1,0.01
2012-11-20,2012-11-21,Long,1,0.07
2012-11-21,2012-11-22,Long,1,0.0
2012-11-22,2012-11-23,Long,1,0.53
2012-11-23,2012-11-27,Long,4,-0.21
2012-11-27,2012-11-28,Long,1,0.15
2012-11-28,2012-11-30,Cash,2,0.0
2012-11-30,2012-12-03,Long,3,-0.11
2012-12-03,2012-12-04,Long,1,-0.04
2012-12-04,2012-12-05,Long,1,0.08
2012-12-05,2012-12-06,Long,1,0.1
2012-12-06,2012-12-10,Long,4,0.13
2012-12-10,2012-12-11,Long,1,0.21
2012-12-11,2012-12-12,Long,1,0.02
2012-12-12,2012-12-13,Long,1,-0.19
2012-12-13,2012-12-14,Long,1,-0.02
2012-12-14,2012-12-17,Long,3,0.09
2012-12-17,2012-12-18,Long,1,0.11
2012-12-18,2012-12-19,Long,1,-0.24
2012-12-19,2012-12-20,Long,1,0.09
2012-12-20,2012-12-21,Long,1,-0.16
2012-12-21,2012-12-28,Long,7,-0.14
2012-12-28,2012-12-31,Long,3,0.39
2012-12-31,2013-01-01,Cash,1,0.0
2013-01-01,2013-01-02,Long,1,0.81
2013-01-02,2013-01-03,Long,1,-0.04
2013-01-03,2013-01-07,Long,4,0.07
2013-01-07,2013-01-08,Long,1,-0.09
